central_R,central_Z,width_R,width_Z,ang1,ang2,turns,resistivity
1.134960,1.206200,0.060000,0.020000,0.000000,0.000000,1.000000,0.000000550
1.194960,1.206200,0.060000,0.020000,0.000000,0.000000,1.000000,0.000000550
1.134960,-1.210800,0.060000,0.020000,0.000000,0.000000,1.000000,0.000000550
1.194960,-1.210800,0.060000,0.020000,0.000000,0.000000,1.000000,0.000000550
