central_R,central_Z,width_R,width_Z,ang1,ang2,turns,resistivity
1.379535,2.207723,0.097263,0.020000,0.000000,0.003663,1.000000,0.000000550
1.476798,2.208079,0.097263,0.020000,0.000000,0.003663,1.000000,0.000000550
1.574061,2.208435,0.097263,0.020000,0.000000,0.003663,1.000000,0.000000550
1.671323,2.208791,0.097263,0.020000,0.000000,0.003663,1.000000,0.000000550
1.768586,2.209148,0.097263,0.020000,0.000000,0.003663,1.000000,0.000000550
1.865848,2.209504,0.097263,0.020000,0.000000,0.003663,1.000000,0.000000550
1.963111,2.209860,0.097263,0.020000,0.000000,0.003663,1.000000,0.000000550
2.060374,2.210216,0.097263,0.020000,0.000000,0.003663,1.000000,0.000000550
2.030000,2.187250,0.060000,0.025500,0.000000,0.000000,1.000000,0.000000550
2.090000,2.187250,0.060000,0.025500,0.000000,0.000000,1.000000,0.000000550
0.295420,2.181440,0.069000,0.024630,0.000000,0.003660,1.000000,0.000000550
0.309646,-2.216196,0.097263,0.020000,0.000000,0.003663,1.000000,0.000000550
0.406909,-2.215840,0.097263,0.020000,0.000000,0.003663,1.000000,0.000000550
0.504172,-2.215484,0.097263,0.020000,0.000000,0.003663,1.000000,0.000000550
0.601434,-2.215128,0.097263,0.020000,0.000000,0.003663,1.000000,0.000000550
0.698697,-2.214771,0.097263,0.020000,0.000000,0.003663,1.000000,0.000000550
0.795959,-2.214415,0.097263,0.020000,0.000000,0.003663,1.000000,0.000000550
0.893222,-2.214059,0.097263,0.020000,0.000000,0.003663,1.000000,0.000000550
0.990485,-2.213703,0.097263,0.020000,0.000000,0.003663,1.000000,0.000000550
1.087747,-2.213346,0.097263,0.020000,0.000000,0.003663,1.000000,0.000000550
1.185010,-2.212990,0.097263,0.020000,0.000000,0.003663,1.000000,0.000000550
1.282273,-2.212634,0.097263,0.020000,0.000000,0.003663,1.000000,0.000000550
1.379535,-2.212277,0.097263,0.020000,0.000000,0.003663,1.000000,0.000000550
1.476798,-2.211921,0.097263,0.020000,0.000000,0.003663,1.000000,0.000000550
1.574061,-2.211565,0.097263,0.020000,0.000000,0.003663,1.000000,0.000000550
1.671323,-2.211209,0.097263,0.020000,0.000000,0.003663,1.000000,0.000000550
1.768586,-2.210852,0.097263,0.020000,0.000000,0.003663,1.000000,0.000000550
1.865848,-2.210496,0.097263,0.020000,0.000000,0.003663,1.000000,0.000000550
1.963111,-2.210140,0.097263,0.020000,0.000000,0.003663,1.000000,0.000000550
2.060374,-2.209784,0.097263,0.020000,0.000000,0.003663,1.000000,0.000000550
2.030000,-2.187550,0.060000,0.024100,0.000000,0.000000,1.000000,0.000000550
2.090000,-2.187550,0.060000,0.024100,0.000000,0.000000,1.000000,0.000000550
0.295511,-2.193680,0.069000,0.025117,0.000000,0.003663,1.000000,0.000000550
